CaptainAcceptEmail,PriorYearParticipation,GenderMale,GenderFemale,GenderNotSpecified,RegOnline,RegOffline,PriorParticipant,NotPriorParticipant,ConnectionMS,NoConnectionMS,RegActive,RegInActive,DonorGenderMale,DonorGenderFemale,DonorGenderNotSpecified,RegisteredDonors,NonRegisteredDonors,DonorConnectionMS,DonorNoConnectionMS,DonorPriorParticipant,DonorNotPriorParticipant,GiftAmount
TRUE,0,18,6,1,25,0,2,23,11,14,22,3,103,112,34,25,224,80,169,21,228,34711
TRUE,0,155,70,1,226,0,94,132,125,101,218,8,1071,1103,241,225,2190,743,1672,1281,1132,195469
TRUE,0,16,5,0,19,2,14,7,10,11,21,0,522,239,69,21,809,194,636,713,117,284971
TRUE,1,4,0,0,4,0,3,1,4,0,4,0,10,11,0,4,17,9,12,18,3,2310
FALSE,0,60,20,0,80,0,33,47,40,40,75,5,280,206,39,80,445,149,376,228,295,43346
TRUE,0,115,91,2,208,0,104,104,134,74,188,20,1005,1299,162,208,2258,853,1613,1346,1117,193774
FALSE,0,10,6,0,16,0,5,11,8,8,12,4,79,62,19,16,144,32,128,43,116,9845
FALSE,0,62,27,0,89,0,50,39,42,47,85,4,457,371,161,88,901,285,704,554,423,66175
TRUE,0,17,1,0,18,0,11,7,12,6,18,0,60,60,8,18,110,47,81,87,41,7743
TRUE,0,13,6,0,19,0,6,13,15,4,19,0,76,47,6,19,110,63,66,40,86,13875
TRUE,0,18,5,0,23,0,13,10,13,10,20,3,86,73,52,23,188,53,158,118,92,14430
TRUE,0,89,14,0,103,0,48,55,52,51,103,0,683,393,199,104,1171,385,890,678,590,132133
TRUE,0,5,3,0,8,0,5,3,5,3,8,0,32,39,4,8,67,32,43,40,34,5020
FALSE,0,33,15,1,49,0,28,21,24,25,46,3,318,218,242,49,729,210,568,500,276,111921
TRUE,0,88,31,0,119,0,52,67,54,65,115,4,602,407,83,120,972,308,784,481,604,68380
TRUE,0,24,18,0,42,0,3,39,20,22,42,0,238,239,45,42,480,162,360,44,388,37763
TRUE,1,4,4,0,8,0,3,5,4,4,8,0,18,37,3,8,50,10,48,20,31,3990
FALSE,0,2,0,0,2,0,0,2,0,2,2,0,8,4,1,2,11,0,13,0,13,754
FALSE,0,2,1,0,3,0,0,3,0,3,3,0,9,32,7,3,45,5,43,0,48,2780
TRUE,1,24,6,0,30,0,17,13,16,14,28,2,158,87,32,30,247,104,173,134,136,53047
TRUE,0,49,20,0,69,0,32,37,44,25,67,2,378,328,65,68,703,225,546,395,375,64463
TRUE,0,8,0,0,8,0,5,3,2,6,8,0,31,11,4,8,38,15,31,30,16,4392
TRUE,0,47,19,0,66,0,40,26,42,24,64,2,322,257,72,65,586,198,453,396,253,56557
TRUE,0,53,27,1,80,1,44,37,49,32,79,2,426,485,82,81,912,391,602,600,392,121215
TRUE,0,3,1,0,4,0,0,4,2,2,4,0,24,17,7,4,44,9,39,0,45,7607
TRUE,0,1,1,0,2,0,0,2,0,2,2,0,5,3,1,2,7,0,9,0,8,225
TRUE,1,33,8,1,19,23,6,36,21,21,40,2,191,170,32,42,351,91,302,67,324,22038
TRUE,0,36,19,0,55,0,30,25,33,22,48,7,308,177,55,54,486,196,344,272,266,94265
TRUE,0,34,8,0,42,0,15,27,22,20,39,3,283,134,30,43,404,95,352,172,260,28311
TRUE,0,12,0,0,12,0,5,7,4,8,12,0,95,42,12,12,137,23,126,20,129,10023
TRUE,0,4,1,0,5,0,4,1,3,2,5,0,28,33,4,5,60,23,42,58,7,3540
TRUE,0,23,3,0,26,0,16,10,9,17,23,3,266,159,31,25,431,119,337,374,81,44718
TRUE,0,5,3,0,8,0,1,7,1,7,8,0,38,42,5,8,77,18,67,13,70,3031
FALSE,0,21,5,0,26,0,9,17,14,12,23,3,156,127,44,26,301,111,216,91,232,32668
TRUE,0,1,0,0,1,0,1,0,1,0,1,0,36,12,4,1,51,32,20,52,0,6550
FALSE,0,3,2,0,5,0,3,2,3,2,5,0,5,2,0,5,2,3,4,5,2,400
TRUE,0,7,2,0,9,0,7,2,9,0,9,0,89,104,27,9,211,94,126,215,5,61592
FALSE,0,13,4,0,17,0,9,8,10,7,17,0,80,37,103,9,211,67,153,110,83,37280
TRUE,0,7,6,0,13,0,11,2,12,1,13,0,22,17,16,13,42,33,22,46,8,8878
TRUE,0,10,8,0,18,0,7,11,15,3,18,0,74,83,81,18,220,108,130,110,127,16170
TRUE,0,11,6,0,17,0,6,11,10,7,17,0,102,80,50,17,215,89,143,127,101,76472
TRUE,0,9,4,0,13,0,11,2,12,1,13,0,42,61,18,13,108,81,40,100,21,11016
FALSE,0,3,0,0,3,0,0,3,2,1,3,0,9,3,3,3,12,11,4,0,13,1730
TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,0,7,10,0,17,0,5,12,10,7,17,0,18,29,34,17,64,23,58,22,54,4649
TRUE,0,28,7,0,35,0,28,7,23,12,35,0,113,81,26,35,185,127,93,199,21,15934
FALSE,0,1,0,0,1,0,0,1,0,1,1,0,2,1,0,1,2,1,2,0,1,525
TRUE,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,12
FALSE,0,3,1,0,4,0,0,4,1,3,4,0,11,9,2,2,20,8,14,0,17,560
TRUE,0,2,0,1,3,0,0,3,3,0,3,0,11,5,2,3,15,9,9,0,18,1180
TRUE,0,4,0,0,4,0,0,4,3,1,4,0,7,6,6,4,15,11,8,0,19,3075
TRUE,0,1,2,0,3,0,2,1,2,1,3,0,2,3,0,3,2,4,1,4,1,600
TRUE,0,25,12,0,36,1,15,22,24,13,37,0,110,131,76,37,280,152,165,122,195,33103
TRUE,0,16,3,0,19,0,18,1,16,3,19,0,163,95,32,18,272,177,113,288,1,60083
TRUE,1,41,18,0,48,11,22,37,33,26,57,2,276,298,73,57,590,300,347,380,267,58134
TRUE,0,12,8,0,20,0,11,9,17,3,20,0,48,31,8,20,67,53,34,47,38,6694
TRUE,0,3,0,0,3,0,0,3,0,3,3,0,8,0,6,3,11,0,14,0,14,1270
TRUE,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0
TRUE,0,5,6,0,2,9,1,10,3,8,11,0,52,44,13,11,98,39,70,37,72,7551
TRUE,0,1,0,0,1,0,1,0,1,0,1,0,3,0,2,1,4,3,2,5,0,275
FALSE,0,3,0,0,3,0,0,3,0,3,3,0,3,0,0,3,0,0,3,0,3,300
FALSE,0,15,1,0,14,2,13,3,13,3,15,1,185,99,47,14,317,227,104,286,45,52616
TRUE,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
TRUE,0,1,2,0,3,0,1,2,1,2,3,0,1,6,2,3,6,4,5,5,4,2710
TRUE,0,2,0,0,2,0,0,2,1,1,2,0,2,0,0,2,0,1,1,0,2,0
TRUE,0,27,19,0,40,6,35,11,36,10,45,1,221,215,56,43,449,290,202,424,67,55451
FALSE,1,3,0,0,2,1,2,1,2,1,3,0,7,0,0,3,4,6,1,3,4,650
FALSE,0,5,1,0,6,0,5,1,4,2,6,0,19,16,3,6,32,19,19,30,8,1825
TRUE,0,37,7,0,42,2,26,18,28,16,44,0,124,96,39,22,237,149,110,167,92,29046
TRUE,1,11,4,0,15,0,5,10,12,3,15,0,50,33,10,15,78,70,23,59,33,6340
TRUE,0,15,1,0,16,0,4,12,7,9,16,0,63,23,4,16,74,41,49,24,66,4275
TRUE,1,19,2,0,21,0,8,13,13,8,21,0,68,48,18,21,113,57,77,76,58,8950
TRUE,0,13,13,0,26,0,12,14,13,13,26,0,71,79,12,27,135,89,73,100,62,10006
TRUE,0,4,12,0,16,0,6,10,9,7,16,0,23,43,15,16,65,31,50,28,47,10278
TRUE,0,96,47,1,134,10,82,62,88,56,143,1,487,346,184,142,875,463,554,661,322,172078
TRUE,0,24,21,0,45,0,14,31,23,22,45,0,104,146,13,45,218,155,108,96,165,16531
TRUE,0,47,20,0,66,1,37,30,42,25,66,1,207,225,47,66,413,268,211,313,162,28510
TRUE,0,16,6,0,21,1,15,7,19,3,22,0,68,45,33,18,128,72,74,93,53,11399
FALSE,0,1,2,0,3,0,3,0,3,0,3,0,1,1,3,2,3,2,3,5,0,322
TRUE,0,10,2,0,11,1,6,6,11,1,12,0,24,1,6,8,23,20,11,17,14,4725
TRUE,0,7,3,0,9,1,6,4,10,0,10,0,18,6,16,9,31,18,22,20,20,2637
FALSE,1,20,15,0,34,1,25,10,26,9,33,2,22,50,49,7,114,57,64,69,51,15570
TRUE,1,3,1,0,4,0,4,0,1,3,4,0,9,6,5,3,17,7,13,18,0,1470
TRUE,0,2,6,0,8,0,1,7,8,0,8,0,9,6,2,5,12,13,4,5,12,2025
FALSE,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,2,0,200
TRUE,0,7,2,0,9,0,2,7,6,3,9,0,33,31,4,9,59,42,26,20,47,3334
TRUE,0,4,3,0,3,4,2,5,2,5,7,0,7,7,6,6,14,6,14,4,16,2212
TRUE,0,6,10,0,16,0,4,12,7,9,16,0,24,22,7,10,43,26,27,14,35,5196
TRUE,0,3,3,0,6,0,6,0,5,1,6,0,7,15,4,6,20,17,9,26,0,1822
TRUE,0,42,11,0,53,0,31,22,36,17,53,0,145,59,40,45,199,122,122,159,70,25450
TRUE,0,7,8,0,13,2,12,3,10,5,15,0,28,52,13,13,80,33,60,83,9,7909
TRUE,0,1,0,0,1,0,0,1,0,1,1,0,2,3,0,1,4,4,1,0,4,370
TRUE,0,46,17,0,63,0,31,32,34,29,63,0,81,76,80,16,221,69,168,162,75,21053
TRUE,0,2,2,0,4,0,2,2,1,3,4,0,3,3,4,3,7,1,9,8,2,766
FALSE,0,0,2,0,2,0,0,2,2,0,2,0,0,2,0,2,0,2,0,0,2,0
TRUE,0,6,5,0,11,0,9,2,9,2,10,1,18,20,6,5,39,29,15,40,4,3715
TRUE,0,5,0,0,5,0,5,0,5,0,5,0,31,7,10,5,43,28,20,48,0,6860
TRUE,1,22,7,0,26,3,21,8,21,8,29,0,63,25,26,23,91,56,58,93,18,10292
TRUE,0,26,14,0,32,8,25,15,33,7,40,0,109,99,42,33,217,130,120,187,63,20262
TRUE,0,5,4,0,7,2,8,1,6,3,9,0,14,12,14,9,31,21,19,35,5,1982
TRUE,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0
TRUE,0,6,7,0,11,2,6,7,8,5,13,0,35,37,11,12,71,35,48,37,45,5823
TRUE,0,11,5,0,16,0,8,8,14,2,16,0,68,76,14,15,143,105,53,118,38,20810
TRUE,0,4,5,0,7,2,9,0,9,0,9,0,12,9,7,7,21,11,17,28,0,2787
TRUE,0,1,0,0,1,0,0,1,1,0,1,0,4,1,0,1,4,5,0,0,3,820
TRUE,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TRUE,0,16,6,0,21,1,18,4,17,5,22,0,17,2,27,18,28,14,32,38,8,14750
FALSE,0,13,17,0,28,2,24,6,29,1,30,0,43,94,14,22,129,114,37,136,15,12304
TRUE,1,11,0,0,10,1,7,4,11,0,11,0,14,4,4,7,15,14,8,17,5,1960
TRUE,0,5,0,0,5,0,0,5,3,2,5,0,4,1,6,1,10,3,8,0,11,1555
TRUE,0,4,1,0,5,0,4,1,3,2,5,0,10,4,1,5,10,9,6,13,2,1320
TRUE,0,12,2,0,14,0,8,6,3,11,14,0,26,9,7,13,29,14,28,31,11,3814
TRUE,0,10,3,0,12,1,6,7,10,3,12,1,52,41,27,12,108,65,55,52,64,7845
TRUE,0,5,2,0,7,0,4,3,7,0,7,0,19,19,10,5,43,28,20,41,7,5095
FALSE,0,3,0,0,3,0,1,2,2,1,3,0,15,8,1,3,21,16,8,14,10,1045
FALSE,0,3,3,0,6,0,1,5,4,2,6,0,9,20,1,5,25,26,4,15,15,2350
TRUE,0,2,2,0,4,0,0,4,1,3,4,0,5,0,0,1,4,5,0,0,5,1000
TRUE,0,5,4,0,9,0,5,4,5,4,9,0,26,25,3,6,48,33,21,32,22,8625
TRUE,0,5,0,0,5,0,0,5,3,2,5,0,7,1,3,5,6,6,5,0,11,690
FALSE,0,22,6,0,28,0,7,21,14,14,28,0,33,18,33,8,76,28,56,20,64,9445
TRUE,0,8,5,0,12,1,4,9,9,4,12,1,19,41,10,11,59,29,41,13,57,3772
TRUE,0,36,17,0,51,2,34,19,44,9,52,1,128,93,44,45,220,149,116,175,90,43356
TRUE,0,2,0,0,2,0,0,2,2,0,2,0,4,3,3,2,8,5,5,0,9,705
TRUE,0,23,10,0,20,13,28,5,25,8,33,0,105,104,45,23,231,89,165,228,26,27480
TRUE,0,14,10,1,24,1,18,7,20,5,24,1,86,70,48,13,191,96,108,166,38,13630
FALSE,0,3,3,0,6,0,0,6,5,1,6,0,14,12,0,4,22,6,20,0,23,2446
TRUE,1,9,1,0,10,0,10,0,9,1,10,0,36,28,6,9,61,33,37,70,0,4046
TRUE,0,23,6,0,28,1,18,11,26,3,29,0,49,36,16,24,77,72,29,63,38,9014
TRUE,1,106,69,1,166,10,123,53,142,34,174,2,399,425,209,82,951,528,505,828,202,119132
TRUE,0,5,2,0,0,7,6,1,5,2,7,0,9,7,0,7,9,10,6,13,3,1275
FALSE,0,3,3,0,4,2,5,1,6,0,6,0,14,18,5,4,33,26,11,33,2,4976
TRUE,0,2,0,0,2,0,2,0,0,2,2,0,2,0,0,2,0,0,2,2,0,0
TRUE,0,5,5,0,9,1,7,3,6,4,10,0,19,22,21,8,54,32,30,51,9,4659
TRUE,0,8,13,0,19,2,11,10,17,4,21,0,60,78,20,17,141,70,88,99,57,12248
TRUE,0,14,5,0,18,1,13,6,13,6,19,0,111,56,30,19,178,117,80,177,18,28784
TRUE,0,5,0,0,5,0,3,2,4,1,5,0,15,11,2,5,23,16,12,23,5,2230
FALSE,0,5,0,0,4,1,4,1,4,1,5,0,12,2,6,5,15,10,10,17,2,3280
TRUE,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0
FALSE,0,3,2,0,4,1,2,3,1,4,5,0,6,4,7,5,12,4,13,9,7,1663
TRUE,0,11,6,0,17,0,13,4,15,2,17,0,13,11,15,13,26,20,19,32,7,6042
FALSE,0,15,2,0,15,2,5,12,12,5,17,0,77,70,8,13,142,113,42,41,93,23310
TRUE,1,10,3,0,11,2,8,5,8,5,13,0,50,51,7,11,97,38,70,83,25,6350
TRUE,0,4,3,0,7,0,6,1,7,0,7,0,26,22,3,6,45,33,18,50,1,4210
TRUE,0,13,6,0,18,1,15,4,12,7,19,0,13,11,0,15,9,13,11,19,5,540
TRUE,0,2,1,0,2,1,2,1,3,0,3,0,1,2,2,2,3,3,2,5,0,552
FALSE,0,3,1,0,4,0,1,3,1,3,4,0,12,13,0,4,21,12,13,8,15,1310
FALSE,0,1,2,0,3,0,0,3,0,3,3,0,12,6,1,3,16,4,15,0,19,1385
TRUE,0,7,4,0,10,1,7,4,5,6,11,0,29,35,2,10,56,42,24,35,31,5340
TRUE,0,3,1,2,6,0,0,6,0,6,6,0,16,27,10,6,47,18,35,0,52,2779
FALSE,0,7,2,0,8,1,6,3,6,3,9,0,77,81,20,8,170,92,86,154,24,11320
TRUE,0,5,1,0,1,5,3,3,5,1,6,0,32,29,3,6,58,37,27,35,29,3998
TRUE,0,2,0,0,1,1,1,1,2,0,2,0,6,0,1,2,5,3,4,6,1,325
FALSE,0,25,5,0,18,12,16,14,21,9,29,1,140,102,26,24,244,153,115,209,45,19160
TRUE,0,4,4,0,7,1,5,3,5,3,8,0,20,18,5,8,35,22,21,27,16,3805
TRUE,0,2,0,0,2,0,0,2,0,2,2,0,2,2,0,2,2,0,4,0,4,600
TRUE,0,1,1,0,2,0,2,0,2,0,2,0,2,3,3,2,6,3,5,8,0,770
FALSE,0,5,2,0,7,0,0,7,4,3,7,0,25,27,8,7,53,22,38,0,60,3099
TRUE,0,20,0,0,16,4,11,9,18,2,20,0,154,89,68,9,302,192,119,197,113,31154
TRUE,0,14,7,0,18,3,11,10,19,2,21,0,94,62,59,11,204,84,131,161,53,13166
TRUE,0,2,3,0,5,0,2,3,4,1,5,0,14,19,7,5,35,21,19,17,17,3575
FALSE,0,4,3,0,5,2,0,7,0,7,7,0,11,9,0,7,13,9,11,0,20,2060
TRUE,0,6,5,0,8,3,7,4,6,5,11,0,19,30,4,9,44,23,30,30,23,3430
TRUE,0,17,13,0,30,0,20,10,19,11,30,0,86,68,50,28,176,95,109,145,57,28821
TRUE,0,11,3,0,14,0,0,14,8,6,14,0,62,30,20,14,98,46,66,0,108,17505
TRUE,0,5,7,0,11,1,4,8,12,0,12,0,20,44,14,12,66,42,36,22,55,3485
FALSE,0,2,2,0,4,0,2,2,0,4,4,0,16,22,5,4,39,9,34,22,21,2337
FALSE,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0
FALSE,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
FALSE,0,10,6,0,12,4,8,8,13,3,16,0,44,39,14,16,81,51,46,44,52,13220
FALSE,0,7,5,0,12,0,4,8,5,7,12,0,23,32,2,11,46,25,32,11,46,3390
TRUE,0,68,33,0,97,4,7,94,65,36,99,2,287,263,49,53,546,347,252,18,530,155662
TRUE,0,5,2,0,4,3,1,6,5,2,7,0,60,38,2,5,95,75,25,32,57,8955
TRUE,0,2,5,0,6,1,1,6,5,2,7,0,14,49,3,7,59,53,13,37,29,6034
TRUE,0,4,4,0,3,5,8,0,6,2,8,0,24,55,6,7,78,42,43,85,0,4570
TRUE,0,2,5,0,7,0,7,0,4,3,7,0,6,12,3,7,14,13,8,21,0,2730
FALSE,0,68,46,0,97,17,41,73,74,40,113,1,327,331,268,110,816,468,458,425,495,86392
TRUE,0,16,13,0,29,0,3,26,17,12,29,0,112,68,52,24,208,93,139,18,205,19873
TRUE,0,0,2,0,1,1,2,0,2,0,2,0,2,18,1,2,19,11,10,18,0,3111
TRUE,0,38,6,0,43,1,24,20,16,28,44,0,28,17,58,10,93,25,78,62,40,17161
TRUE,0,43,47,0,85,5,41,49,56,34,90,0,212,326,134,72,600,385,287,367,305,77176
FALSE,0,8,4,0,8,4,4,8,8,4,11,1,25,20,3,8,40,35,13,5,43,6765
TRUE,0,59,32,0,56,35,70,21,60,31,88,3,321,278,66,84,581,460,205,540,114,103971
TRUE,0,12,1,0,13,0,1,12,5,8,13,0,38,21,5,13,51,23,41,2,58,10855
FALSE,0,9,6,0,14,1,2,13,7,8,15,0,27,26,5,13,45,22,36,5,53,3231
TRUE,0,5,6,0,9,2,4,7,9,2,10,1,31,62,61,12,142,80,74,95,54,28021
TRUE,1,9,5,0,14,0,7,7,10,4,14,0,40,50,12,13,89,58,44,27,74,7844
TRUE,0,10,4,0,2,12,13,1,7,7,14,0,13,4,15,13,19,11,21,30,2,3775
FALSE,0,91,46,0,108,29,83,54,98,39,137,0,419,350,131,106,794,551,349,604,293,99221
TRUE,0,1,2,0,2,1,2,1,2,1,3,0,1,5,3,2,7,5,4,7,1,3155
TRUE,0,3,1,0,2,2,2,2,3,1,4,0,15,25,5,2,43,34,11,39,3,2655
TRUE,0,21,35,0,29,27,36,20,44,12,55,1,233,335,99,49,618,420,247,472,181,77940
TRUE,1,42,22,0,35,29,45,19,50,14,55,9,334,398,88,65,755,577,243,686,130,90161
TRUE,1,18,1,0,16,3,8,11,12,7,19,0,31,14,14,7,52,36,23,36,22,7356
TRUE,0,17,17,0,32,2,19,15,24,10,32,2,119,210,32,31,330,185,176,206,154,25865
TRUE,0,21,10,0,30,1,10,21,13,18,31,0,78,62,64,12,192,76,128,100,99,19342
TRUE,0,40,32,0,57,15,55,17,47,25,69,3,296,301,40,70,567,443,194,520,116,58592
TRUE,0,2,6,0,4,4,4,4,5,3,8,0,22,28,8,6,52,40,18,42,16,8255
FALSE,0,2,0,0,1,1,0,2,0,2,2,0,4,1,0,2,3,1,4,0,5,510
FALSE,0,9,4,0,12,1,7,6,8,5,11,2,10,14,15,7,32,17,22,20,16,5161
TRUE,1,21,11,0,28,4,18,14,22,10,32,0,139,120,50,30,279,190,119,160,147,33769
TRUE,0,15,7,0,21,1,0,22,13,9,22,0,46,41,13,7,93,57,43,0,97,9962
FALSE,0,3,0,0,3,0,2,1,3,0,3,0,12,10,1,3,20,15,8,17,4,1285
FALSE,0,5,5,0,10,0,1,9,7,3,10,0,42,41,13,10,86,57,39,3,93,7365
TRUE,0,6,6,0,12,0,0,12,6,6,12,0,42,49,5,10,86,44,52,0,95,6543
TRUE,0,8,3,0,0,11,9,2,6,5,11,0,28,17,14,0,59,27,32,52,7,10009
FALSE,0,5,2,0,7,0,4,3,4,3,7,0,41,39,3,5,78,46,37,57,26,6507
TRUE,0,2,2,0,1,3,2,2,2,2,4,0,12,7,6,0,25,12,13,15,10,1450
TRUE,0,5,0,0,5,0,5,0,2,3,5,0,28,21,3,5,47,34,18,52,0,2283
TRUE,0,3,4,0,6,1,0,7,3,4,7,0,16,31,1,6,42,30,18,0,48,3235
TRUE,0,9,0,0,5,4,8,1,8,1,9,0,102,121,31,8,246,86,168,248,6,20538
TRUE,0,1,1,0,1,1,2,0,2,0,2,0,1,1,0,2,0,2,0,2,0,0
TRUE,0,2,0,0,0,2,0,2,0,2,2,0,4,1,1,1,5,3,3,0,6,170
FALSE,0,3,1,0,3,1,1,3,3,1,4,0,10,4,1,1,14,9,6,3,12,3514
TRUE,0,1,1,0,0,2,0,2,1,1,2,0,11,13,0,0,24,17,7,0,24,1215
TRUE,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
TRUE,0,16,1,0,17,0,13,4,5,12,17,0,57,37,8,17,85,31,71,89,13,10685
TRUE,0,2,2,0,4,0,2,2,2,2,4,0,15,31,4,4,46,29,21,22,26,4605
FALSE,0,4,0,0,4,0,3,1,4,0,4,0,56,23,71,4,146,17,133,139,11,12905
TRUE,1,7,3,0,10,0,5,5,5,5,10,0,28,26,3,10,47,24,33,44,13,3300
FALSE,0,1,1,0,2,0,1,1,0,2,2,0,2,1,0,2,1,0,3,2,1,320
FALSE,0,7,4,0,11,0,11,0,6,5,11,0,11,1,0,0,12,1,11,12,0,5185
TRUE,1,28,10,0,33,5,26,12,20,18,38,0,111,60,11,31,151,77,105,139,41,25534
TRUE,0,3,0,0,0,3,3,0,3,0,3,0,2,0,0,0,2,1,1,2,0,400
TRUE,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,150
TRUE,0,8,7,1,11,5,1,15,10,6,16,0,35,61,10,12,94,81,25,1,104,13405
TRUE,0,1,0,0,1,0,1,0,1,0,1,0,12,3,1,1,15,14,2,16,0,1840
TRUE,1,12,7,0,18,1,6,13,11,8,19,0,43,61,43,18,129,46,101,43,101,7247
TRUE,1,41,23,0,62,2,29,35,48,16,64,0,204,180,61,27,418,218,227,209,232,38183
FALSE,0,9,8,0,17,0,5,12,8,9,17,0,55,54,11,17,103,52,68,21,96,6818
TRUE,0,14,3,0,5,12,5,12,11,6,17,0,85,66,47,5,193,65,133,164,34,27887
TRUE,0,1,0,0,1,0,0,1,1,0,1,0,10,3,1,1,13,7,7,0,14,1000
TRUE,0,2,1,0,3,0,1,2,1,2,3,0,9,12,6,2,25,10,17,10,10,1403
TRUE,0,45,15,1,59,2,42,19,41,20,61,0,271,223,106,57,543,233,367,483,116,53544
FALSE,0,5,0,0,4,1,0,5,4,1,5,0,5,1,0,0,6,3,3,0,6,260
FALSE,0,4,0,0,0,4,4,0,1,3,3,1,2,1,29,0,32,1,31,32,0,679
TRUE,0,2,1,1,4,0,0,4,1,3,4,0,3,1,0,1,3,2,2,0,4,435
FALSE,0,1,0,0,1,0,0,1,1,0,1,0,4,7,3,1,13,7,7,0,14,650
TRUE,1,21,7,0,28,0,11,17,15,13,28,0,153,112,23,10,278,124,164,163,100,30531
TRUE,0,3,2,0,5,0,0,5,4,1,5,0,5,2,1,5,3,5,3,0,8,200
TRUE,0,9,2,0,2,9,0,11,5,6,10,1,21,9,2,10,22,16,16,0,31,4880
TRUE,0,3,0,0,1,2,0,3,3,0,3,0,24,13,5,2,40,30,12,0,24,3060
FALSE,0,2,1,0,3,0,0,3,0,3,3,0,2,3,0,3,2,0,5,0,5,570
TRUE,1,4,1,0,4,1,4,1,4,1,5,0,78,47,7,5,127,61,71,122,10,9420
TRUE,0,2,1,0,3,0,1,2,2,1,2,1,8,11,1,2,18,9,11,1,19,1350
TRUE,0,10,0,0,10,0,0,10,7,3,10,0,68,21,11,10,90,42,58,0,93,22868
TRUE,0,5,11,0,15,1,3,13,12,4,15,1,59,135,40,17,217,133,101,33,200,21943
TRUE,0,17,6,0,22,1,14,9,17,6,19,4,73,44,34,22,129,69,82,118,33,14750
TRUE,0,0,2,0,2,0,2,0,1,1,2,0,2,4,0,2,4,2,4,6,0,925
TRUE,0,6,4,0,10,0,0,10,3,7,9,1,48,21,4,9,64,21,52,0,73,7391
TRUE,0,10,2,0,12,0,1,11,7,5,11,1,49,33,4,12,74,37,49,28,55,8195
TRUE,0,2,0,0,2,0,2,0,2,0,2,0,19,20,6,2,43,26,19,45,0,3640
FALSE,0,14,6,0,19,1,9,11,12,8,20,0,154,111,21,19,267,128,158,205,81,31951
TRUE,0,26,11,0,36,1,22,15,31,6,37,0,117,154,14,35,250,171,114,159,125,28893
TRUE,0,4,0,0,4,0,4,0,4,0,4,0,9,3,0,4,8,10,2,12,0,2045
TRUE,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
TRUE,0,50,26,0,74,2,36,40,40,36,72,4,320,208,48,73,503,233,343,348,226,58059
FALSE,0,2,0,0,2,0,2,0,2,0,2,0,7,11,1,2,17,12,7,19,0,1405
TRUE,0,4,0,0,3,1,4,0,1,3,4,0,4,0,0,4,0,1,3,4,0,70
TRUE,0,4,4,0,6,2,5,3,5,3,6,2,21,16,5,8,34,20,22,25,17,7740
TRUE,0,6,5,0,9,2,6,5,8,3,10,1,31,41,2,10,64,41,33,28,38,7475
TRUE,0,2,0,0,2,0,0,2,2,0,2,0,31,8,4,2,41,19,24,0,43,3215
TRUE,0,20,3,0,21,2,16,7,19,4,21,2,106,64,19,22,167,96,93,96,90,29356
FALSE,0,3,3,0,1,5,5,1,5,1,3,3,20,17,2,6,33,22,17,37,2,3950
FALSE,0,10,1,0,11,0,7,4,6,5,8,3,27,24,12,11,52,36,27,51,11,13674
TRUE,0,15,14,0,25,4,22,7,21,8,29,0,273,228,63,28,536,269,295,455,97,81928
TRUE,0,3,3,0,6,0,0,6,4,2,6,0,18,17,2,6,31,18,19,0,31,3120
FALSE,0,10,9,0,19,0,0,19,4,15,18,1,45,48,46,8,131,44,95,0,137,14407
FALSE,0,7,4,0,0,11,8,3,9,2,9,2,23,30,7,11,49,31,29,49,11,4261
TRUE,0,7,3,0,9,1,1,9,4,6,9,1,51,41,13,10,95,39,66,16,89,9188
TRUE,0,14,5,0,19,0,9,10,8,11,15,4,40,39,7,17,69,36,50,51,32,6936
FALSE,0,5,6,0,11,0,4,7,8,3,11,0,39,36,40,9,106,60,55,56,57,12196
TRUE,0,2,1,1,4,0,3,1,3,1,2,2,11,6,6,4,19,11,12,13,10,905
TRUE,0,3,1,0,4,0,0,4,3,1,4,0,21,40,7,4,64,49,19,0,68,6091
TRUE,0,2,0,0,2,0,0,2,1,1,2,0,5,0,2,2,5,2,5,0,7,1105
TRUE,0,4,2,0,6,0,4,2,2,4,2,4,9,9,0,5,13,10,8,17,1,1440
TRUE,0,3,2,0,5,0,5,0,4,1,5,0,22,12,3,5,32,24,13,26,0,8210
